id,date,input,voters,imgur_id
1959,"2016-02-18 13:35:33.127",right,[],
1960,"2016-02-18 13:39:42.528",a,[],
1961,"2016-02-18 13:43:51.636",up,[],
1962,"2016-02-18 13:48:01.222",up,[],
1963,"2016-02-18 13:52:10.640",up,[],
1964,"2016-02-18 13:56:19.689",up,[],
1965,"2016-02-18 14:00:28.777",up,[],
1966,"2016-02-18 14:04:37.857",up,[],
1967,"2016-02-18 14:08:46.928",a,[],
1968,"2016-02-18 14:12:56.389",a,[],
1969,"2016-02-18 14:17:05.828",right,[],
1970,"2016-02-18 14:21:14.927",right,[],
1971,"2016-02-18 14:25:23.963",right,[],
1972,"2016-02-18 14:29:33.526",a,[],
1973,"2016-02-18 14:33:42.578",down,[],
1974,"2016-02-18 14:37:51.626",right,[],
1975,"2016-02-18 14:42:00.692",down,[],
1976,"2016-02-18 14:46:09.727",down,[],
1977,"2016-02-18 14:50:18.809",up,[],
1978,"2016-02-18 14:54:27.896",down,[],
1979,"2016-02-18 14:58:36.981",down,[],
1980,"2016-02-18 15:02:46.030",down,[],
1981,"2016-02-18 15:06:55.092",down,[],
1982,"2016-02-18 15:11:04.180",down,[],
1983,"2016-02-18 15:15:13.245",down,[],
1984,"2016-02-18 15:19:22.316",down,[],
1985,"2016-02-18 15:23:31.380",a,[],
1986,"2016-02-18 15:27:40.442",down,[],
1987,"2016-02-18 15:31:49.512",right,[],
1988,"2016-02-18 15:35:58.585",right,[],
1989,"2016-02-18 15:40:10.462",left,[],
1990,"2016-02-18 15:45:37.382",a,[],
1991,"2016-02-18 15:52:52.862",down,[],
1992,"2016-02-18 15:57:42.042",a,[],
1993,"2016-02-18 16:01:57.784",left,[],
1994,"2016-02-18 16:07:26.724",right,"[""58042161"", ""41669650""]",
1995,"2016-02-18 16:12:37.183",right,[],
1996,"2016-02-18 16:16:49.626",right,[],
1997,"2016-02-18 16:20:59.424",a,[],
1998,"2016-02-18 16:25:09.198",b,[],
1999,"2016-02-18 16:29:19.002",a,"[""83177819""]",
2000,"2016-02-18 16:33:28.781",a,[],
2001,"2016-02-18 16:37:38.553",a,[],
2002,"2016-02-18 16:41:48.322",right,[],
2003,"2016-02-18 16:45:58.123",a,[],
2004,"2016-02-18 16:50:07.906",left,[],
2005,"2016-02-18 16:54:17.733",left,[],
2006,"2016-02-18 16:58:27.536",down,[],
2007,"2016-02-18 17:02:37.312",left,[],
2008,"2016-02-18 17:06:47.109",right,[],
2009,"2016-02-18 17:10:56.912",right,[],
2010,"2016-02-18 17:15:06.707",down,[],
2011,"2016-02-18 17:19:16.496",right,[],
2012,"2016-02-18 17:23:26.303",right,[],
2013,"2016-02-18 17:27:36.110",right,[],
2014,"2016-02-18 17:31:45.935",right,[],
2015,"2016-02-18 17:35:55.751",right,[],
2016,"2016-02-18 17:40:05.577",down,[],
2017,"2016-02-18 17:44:15.364",down,[],
2018,"2016-02-18 17:48:25.161",right,[],
2019,"2016-02-18 17:52:34.966",down,[],
2020,"2016-02-18 17:56:44.782",down,[],
2021,"2016-02-18 18:00:54.556",down,[],
2022,"2016-02-18 18:05:04.354",down,[],
2023,"2016-02-18 18:09:14.132",a,[],
2024,"2016-02-18 18:13:23.910",b,[],
2025,"2016-02-18 18:17:33.738",a,[],
2026,"2016-02-18 18:21:46.002",a,[],
2027,"2016-02-18 18:25:57.791",a,[],
2028,"2016-02-18 18:30:07.641",down,[],
2029,"2016-02-18 18:34:17.524",b,[],
2030,"2016-02-18 18:38:27.350",a,[],
2031,"2016-02-18 18:42:37.162",up,[],
2032,"2016-02-18 18:46:46.949",a,[],
2033,"2016-02-18 18:50:56.763",a,[],
2034,"2016-02-18 18:55:06.558",b,[],
2035,"2016-02-18 18:59:16.377",a,[],
2036,"2016-02-18 19:03:26.122",b,[],
2037,"2016-02-18 19:07:35.892",a,[],
2038,"2016-02-18 19:11:45.732",b,[],
2039,"2016-02-18 19:15:55.516",b,[],
2040,"2016-02-18 19:20:05.343",b,[],
2041,"2016-02-18 19:24:15.161",a,[],
2042,"2016-02-18 19:28:24.967",up,[],
2043,"2016-02-18 19:32:34.779",a,[],
2044,"2016-02-18 19:36:44.562",b,[],
2045,"2016-02-18 19:40:54.349",a,[],
2046,"2016-02-18 19:45:04.166",a,[],
2047,"2016-02-18 19:49:13.991",down,"[""58042161""]",
2048,"2016-02-18 19:53:23.844",down,[],
2049,"2016-02-18 19:57:33.662",down,[],
2050,"2016-02-18 20:01:43.418",down,"[""95259435""]",
2051,"2016-02-18 20:05:53.208",down,[],
2052,"2016-02-18 20:10:03.008",down,[],
2053,"2016-02-18 20:14:12.873",down,[],
2054,"2016-02-18 20:18:22.662",down,[],
2055,"2016-02-18 20:22:32.486",down,[],
2056,"2016-02-18 20:26:42.311",right,[],
2057,"2016-02-18 20:30:52.214",a,[],
2058,"2016-02-18 20:35:02.048",down,[],
2059,"2016-02-18 20:39:11.839",down,[],
2060,"2016-02-18 20:43:21.638",down,[],
2061,"2016-02-18 20:47:31.463",right,[],
2062,"2016-02-18 20:51:41.277",select,[],
2063,"2016-02-18 20:55:51.091",up,[],
2064,"2016-02-18 21:00:00.967",a,[],
2065,"2016-02-18 21:04:10.825",b,[],
2066,"2016-02-18 21:08:25.205",right,[],
2067,"2016-02-18 21:12:35.006",up,[],
2068,"2016-02-18 21:16:44.870",up,[],
2069,"2016-02-18 21:20:57.210",right,[],
2070,"2016-02-18 21:25:12.449",up,[],
2071,"2016-02-18 21:29:22.257",right,[],
2072,"2016-02-18 21:33:32.105",a,[],
2073,"2016-02-18 21:37:41.909",right,[],
2074,"2016-02-18 21:41:51.730",up,[],
2075,"2016-02-18 21:46:02.158",up,[],
2076,"2016-02-18 21:50:12.528",a,[],
2077,"2016-02-18 21:54:26.297",up,[],
2078,"2016-02-18 21:58:55.549",left,[],
2079,"2016-02-18 22:03:21.202",left,[],
2080,"2016-02-18 22:07:48.792",left,[],
2081,"2016-02-18 22:13:02.724",a,[],
2082,"2016-02-18 22:18:42.022",up,[],
2083,"2016-02-18 22:23:50.681",up,[],
2084,"2016-02-18 22:28:10.660",a,[],
2085,"2016-02-18 22:32:20.623",up,[],
2086,"2016-02-18 22:37:47.481",b,[],
2087,"2016-02-18 22:41:56.560",a,[],
2088,"2016-02-18 22:46:05.653",up,[],
2089,"2016-02-18 22:50:14.714",up,[],
2090,"2016-02-18 22:54:23.768",up,[],
2091,"2016-02-18 22:58:32.814",up,[],
2092,"2016-02-18 23:02:41.906",left,[],
2093,"2016-02-18 23:06:50.966",left,[],
2094,"2016-02-18 23:11:00.051",right,[],
2095,"2016-02-18 23:15:09.115",left,[],
2096,"2016-02-18 23:19:18.185",left,[],
2097,"2016-02-18 23:23:27.286",down,[],
2098,"2016-02-18 23:27:36.335",up,[],
2099,"2016-02-18 23:31:45.440",left,[],
2100,"2016-02-18 23:35:54.507",a,[],
2101,"2016-02-18 23:40:03.620",down,[],
2102,"2016-02-18 23:44:12.711",left,[],
2103,"2016-02-18 23:48:21.857",down,"[""57161569""]",
2104,"2016-02-18 23:52:30.940",left,[],
2105,"2016-02-18 23:56:40.019",up,[],
2106,"2016-02-19 00:00:49.076",a,[],
2107,"2016-02-19 00:04:58.188",up,[],
2108,"2016-02-19 00:09:07.258",down,[],
2109,"2016-02-19 00:13:16.368",left,[],
2110,"2016-02-19 00:17:25.509",up,[],
2111,"2016-02-19 00:21:34.611",down,[],
2112,"2016-02-19 00:25:43.734",up,[],
2113,"2016-02-19 00:29:52.965",b,[],
2114,"2016-02-19 00:34:02.091",a,[],
2115,"2016-02-19 00:38:11.168",a,[],
2116,"2016-02-19 00:42:20.219",a,[],
2117,"2016-02-19 00:46:29.307",a,[],
2118,"2016-02-19 00:50:38.340",up,[],
2119,"2016-02-19 00:54:47.442",down,[],
2120,"2016-02-19 00:58:56.468",down,[],
2121,"2016-02-19 01:03:05.557",down,[],
2122,"2016-02-19 01:07:14.590",down,[],
2123,"2016-02-19 01:11:23.661",left,[],
2124,"2016-02-19 01:15:32.753",left,[],
2125,"2016-02-19 01:19:41.839",left,[],
2126,"2016-02-19 01:23:50.909",left,[],
2127,"2016-02-19 01:27:59.961",left,[],
2128,"2016-02-19 01:32:09.062",left,[],
2129,"2016-02-19 01:36:18.164",a,[],
2130,"2016-02-19 01:40:27.261",left,[],
2131,"2016-02-19 01:44:36.340",left,[],
2132,"2016-02-19 01:48:45.434",left,[],
2133,"2016-02-19 01:52:54.512",left,[],
2134,"2016-02-19 01:57:03.613",up,[],
2135,"2016-02-19 02:01:12.715",a,[],
2136,"2016-02-19 02:05:21.826",a,[],
2137,"2016-02-19 02:09:30.914",a,[],
2138,"2016-02-19 02:13:39.995",a,[],
2139,"2016-02-19 02:17:49.073",a,[],
2140,"2016-02-19 02:21:58.145",b,[],
2141,"2016-02-19 02:26:07.215",a,[],
2142,"2016-02-19 02:30:16.325",a,[],
2143,"2016-02-19 02:34:25.414",a,[],
2144,"2016-02-19 02:38:34.550",a,[],
2145,"2016-02-19 02:45:32.876",a,[],
2146,"2016-02-19 02:49:41.930",up,[],
2147,"2016-02-19 02:53:51.015",up,[],
2148,"2016-02-19 02:58:00.121",start,[],
2149,"2016-02-19 03:02:09.164",up,"[""47771172""]",
2150,"2016-02-19 03:06:18.197",b,"[""47771172""]",
2151,"2016-02-19 03:10:27.245",down,"[""89347632"", ""47771172""]",
2152,"2016-02-19 03:14:36.322",left,"[""47771172""]",
2153,"2016-02-19 03:18:45.419",a,"[""47771172""]",
2154,"2016-02-19 03:22:54.549",b,"[""47771172""]",
2155,"2016-02-19 03:27:03.646",a,"[""47771172""]",
2156,"2016-02-19 03:31:12.750",a,"[""47771172""]",
2157,"2016-02-19 03:35:21.817",a,"[""47771172""]",
2158,"2016-02-19 03:39:30.877",a,"[""47771172""]",
2159,"2016-02-19 03:43:39.976",a,"[""47771172""]",
2160,"2016-02-19 03:47:49.047",a,"[""47771172""]",
2161,"2016-02-19 03:51:58.147",a,"[""47771172""]",
2162,"2016-02-19 03:56:07.364",up,[],
2163,"2016-02-19 04:00:16.452",b,[],
2164,"2016-02-19 04:04:25.548",a,"[""47771172""]",
2165,"2016-02-19 04:08:34.623",a,"[""47771172""]",
2166,"2016-02-19 04:12:43.722",b,[],
2167,"2016-02-19 04:16:52.818",a,[],
2168,"2016-02-19 04:21:01.917",a,[],
2169,"2016-02-19 04:25:11.031",a,[],
2170,"2016-02-19 04:29:20.468",up,[],
2171,"2016-02-19 04:33:29.879",a,"[""47771172""]",
2172,"2016-02-19 04:37:38.930",a,[],
2173,"2016-02-19 04:41:48.025",up,[],
2174,"2016-02-19 04:45:57.084",up,[],
2175,"2016-02-19 04:50:06.121",a,[],
2176,"2016-02-19 04:54:15.198",up,[],
2177,"2016-02-19 04:58:24.302",right,[],
2178,"2016-02-19 05:02:33.402",a,[],
2179,"2016-02-19 05:06:42.483",right,[],
2180,"2016-02-19 05:10:51.588",a,[],
2181,"2016-02-19 05:15:00.632",down,"[""89347632""]",
2182,"2016-02-19 05:19:09.682",right,"[""89347632""]",
2183,"2016-02-19 05:23:18.753",up,[],
2184,"2016-02-19 05:27:27.836",up,[],
2185,"2016-02-19 05:31:36.926",down,[],
2186,"2016-02-19 05:35:46.002",right,[],
2187,"2016-02-19 05:39:55.088",up,[],
2188,"2016-02-19 05:44:04.174",right,[],
2189,"2016-02-19 05:48:13.253",down,[],
2190,"2016-02-19 05:52:22.330",a,[],
2191,"2016-02-19 05:56:31.406",left,[],
2192,"2016-02-19 06:00:40.474",a,"[""89347632""]",
2193,"2016-02-19 06:04:49.654",down,[],
2194,"2016-02-19 06:08:58.685",right,[],
2195,"2016-02-19 06:13:07.785",up,[],
2196,"2016-02-19 06:17:16.879",left,[],
2197,"2016-02-19 06:21:25.976",down,[],
2198,"2016-02-19 06:25:35.060",right,[],
2199,"2016-02-19 06:29:44.107",down,[],
2200,"2016-02-19 06:33:53.155",right,[],
2201,"2016-02-19 06:42:14.360",up,[],
2202,"2016-02-19 06:46:23.518",down,[],
2203,"2016-02-19 06:50:32.640",right,[],
2204,"2016-02-19 06:54:42.037",left,[],
2205,"2016-02-19 06:58:51.478",up,[],
2206,"2016-02-19 07:03:00.578",a,[],
2207,"2016-02-19 07:07:09.661",left,[],
2208,"2016-02-19 07:11:18.730",down,[],
2209,"2016-02-19 07:15:27.827",a,[],
2210,"2016-02-19 07:19:36.908",up,[],
2211,"2016-02-19 07:23:45.977",down,[],
2212,"2016-02-19 07:27:55.040",left,[],
2213,"2016-02-19 07:32:04.090",right,[],
2214,"2016-02-19 07:36:13.181",a,[],
2215,"2016-02-19 07:40:22.259",a,[],
2216,"2016-02-19 07:44:31.359",a,[],
2217,"2016-02-19 07:48:40.410",a,[],
2218,"2016-02-19 07:52:49.489",a,[],
2219,"2016-02-19 07:56:58.542",up,[],
2220,"2016-02-19 08:01:07.610",up,[],
2221,"2016-02-19 08:05:16.682",up,[],
2222,"2016-02-19 08:09:25.781",up,[],
2223,"2016-02-19 08:13:34.879",left,[],
2224,"2016-02-19 08:17:43.976",left,[],
2225,"2016-02-19 08:21:53.043",a,[],
2226,"2016-02-19 08:26:02.133",a,[],
2227,"2016-02-19 08:30:11.573",left,[],
2228,"2016-02-19 08:34:21.012",a,[],
2229,"2016-02-19 08:38:30.142",a,[],
2230,"2016-02-19 08:42:39.194",a,[],
2231,"2016-02-19 08:46:48.269",a,[],
2232,"2016-02-19 08:50:57.334",a,[],
2233,"2016-02-19 08:55:06.430",a,[],
2234,"2016-02-19 08:59:15.532",a,[],
2235,"2016-02-19 09:03:24.640",a,[],
2236,"2016-02-19 09:07:33.693",left,[],
2237,"2016-02-19 09:11:42.742",left,[],
2238,"2016-02-19 09:15:51.832",up,[],
2239,"2016-02-19 09:20:00.914",up,[],
2240,"2016-02-19 09:24:09.993",up,[],
2241,"2016-02-19 09:28:19.065",up,[],
2242,"2016-02-19 09:32:28.135",a,[],
2243,"2016-02-19 09:36:37.253",a,[],
2244,"2016-02-19 09:40:46.318",a,[],
2245,"2016-02-19 09:44:55.386",a,[],
2246,"2016-02-19 09:49:04.489",up,[],
2247,"2016-02-19 09:53:13.533",up,[],
2248,"2016-02-19 09:57:22.614",right,[],
2249,"2016-02-19 10:01:31.715",select,[],
2250,"2016-02-19 10:05:40.785",select,[],
2251,"2016-02-19 10:09:49.867",up,"[""83281719""]",
2252,"2016-02-19 10:13:58.937",up,"[""83281719""]",
2253,"2016-02-19 10:18:08.035",up,[],
2254,"2016-02-19 10:22:17.120",up,[],
2255,"2016-02-19 10:26:26.202",up,[],
2256,"2016-02-19 10:30:35.293",down,[],
2257,"2016-02-19 10:34:44.730",down,[],
2258,"2016-02-19 10:38:54.148",up,[],
2259,"2016-02-19 10:43:03.289",down,[],
2260,"2016-02-19 10:47:12.353",down,[],
2261,"2016-02-19 10:51:21.416",up,[],
2262,"2016-02-19 10:55:30.468",down,[],
2263,"2016-02-19 10:59:39.538",up,[],
2264,"2016-02-19 11:03:48.641",up,[],
2265,"2016-02-19 11:07:57.741",up,"[""83281719""]",
2266,"2016-02-19 11:12:06.842",right,[],
2267,"2016-02-19 11:16:15.952",right,[],
2268,"2016-02-19 11:20:25.040",right,[],
2269,"2016-02-19 11:24:34.141",right,[],
2270,"2016-02-19 11:28:43.202",right,[],
2271,"2016-02-19 11:32:52.287",right,[],
2272,"2016-02-19 11:37:01.340",up,[],
2273,"2016-02-19 11:41:10.491",down,[],
2274,"2016-02-19 11:45:19.589",a,[],
2275,"2016-02-19 11:49:28.692",a,[],
2276,"2016-02-19 11:53:37.828",select,[],
2277,"2016-02-19 11:57:46.920",a,[],
2278,"2016-02-19 12:01:55.994",b,[],
2279,"2016-02-19 12:06:05.323",a,[],
2280,"2016-02-19 12:10:14.794",a,"[""83281719""]",
2281,"2016-02-19 12:14:23.880",up,[],
2282,"2016-02-19 12:18:32.972",up,[],
2283,"2016-02-19 12:22:42.075",up,[],
2284,"2016-02-19 12:26:51.172",up,"[""57827919""]",
2285,"2016-02-19 12:31:00.253",up,[],
2286,"2016-02-19 12:35:09.341",up,[],
2287,"2016-02-19 12:39:18.431",right,[],
2288,"2016-02-19 12:43:27.494",right,[],
2289,"2016-02-19 12:47:36.571",right,[],
2290,"2016-02-19 12:51:45.674",up,[],
2291,"2016-02-19 12:55:54.759",right,[],
2292,"2016-02-19 13:00:03.809",right,[],
2293,"2016-02-19 13:04:12.883",right,[],
2294,"2016-02-19 13:08:21.956",right,[],
2295,"2016-02-19 13:12:31.024",right,[],
2296,"2016-02-19 13:16:40.094",right,[],
2297,"2016-02-19 13:20:49.150",right,[],
2298,"2016-02-19 13:24:58.205",a,[],
2299,"2016-02-19 13:29:07.273",up,[],
2300,"2016-02-19 13:33:16.349",a,[],
2301,"2016-02-19 13:37:25.445",down,[],
2302,"2016-02-19 13:41:34.495",down,[],
2303,"2016-02-19 13:45:43.595",left,[],
2304,"2016-02-19 13:49:52.676",up,[],
2305,"2016-02-19 13:54:01.777",left,[],
2306,"2016-02-19 13:58:10.863",left,[],
2307,"2016-02-19 14:02:19.895",left,[],
2308,"2016-02-19 14:06:28.979",a,[],
2309,"2016-02-19 14:10:38.381",a,[],
2310,"2016-02-19 14:14:47.480",a,[],
2311,"2016-02-19 14:18:56.566",a,[],
2312,"2016-02-19 14:23:05.648",left,[],
2313,"2016-02-19 14:27:14.758",up,[],
2314,"2016-02-19 14:31:23.820",left,[],
2315,"2016-02-19 14:35:32.898",left,[],
2316,"2016-02-19 14:39:42.317",left,[],
2317,"2016-02-19 14:43:51.748",left,[],
2318,"2016-02-19 14:48:00.827",left,[],
2319,"2016-02-19 14:52:10.509",left,[],
2320,"2016-02-19 14:56:19.583",up,[],
2321,"2016-02-19 15:00:28.651",a,[],
2322,"2016-02-19 15:04:37.750",a,[],
2323,"2016-02-19 15:08:46.851",down,[],
2324,"2016-02-19 15:12:55.950",down,[],
2325,"2016-02-19 15:17:05.002",up,[],
2326,"2016-02-19 15:21:14.088",up,[],
2327,"2016-02-19 15:25:23.153",up,[],
2328,"2016-02-19 15:29:32.232",a,[],
2329,"2016-02-19 15:33:41.331",a,[],
2330,"2016-02-19 15:37:50.401",up,[],
2331,"2016-02-19 15:41:59.451",up,[],
2332,"2016-02-19 15:46:08.553",up,[],
2333,"2016-02-19 15:50:17.651",left,[],
2334,"2016-02-19 15:54:26.734",left,[],
2335,"2016-02-19 15:58:35.812",left,[],
2336,"2016-02-19 16:02:44.904",up,[],
2337,"2016-02-19 16:06:53.984",a,[],
2338,"2016-02-19 16:11:03.054",left,[],
2339,"2016-02-19 16:15:12.155",up,[],
2340,"2016-02-19 16:19:21.213",up,[],
2341,"2016-02-19 16:23:30.285",a,[],
2342,"2016-02-19 16:27:39.368",up,[],
2343,"2016-02-19 16:31:48.436",a,[],
2344,"2016-02-19 16:35:57.863",up,[],
2345,"2016-02-19 16:40:07.313",up,[],
2346,"2016-02-19 16:44:16.376",b,[],
2347,"2016-02-19 16:48:25.487",a,[],
2348,"2016-02-19 16:52:34.535",a,[],
2349,"2016-02-19 16:56:43.592",down,[],
2350,"2016-02-19 17:00:52.634",up,[],
2351,"2016-02-19 17:05:01.742",a,[],
2352,"2016-02-19 17:09:10.784",a,[],
2353,"2016-02-19 17:13:19.820",a,[],
2354,"2016-02-19 17:17:28.906",a,[],
2355,"2016-02-19 17:21:38.007",select,[],
2356,"2016-02-19 17:25:47.111",a,[],
2357,"2016-02-19 17:29:56.206",down,[],
2358,"2016-02-19 17:34:05.266",a,[],
2359,"2016-02-19 17:38:14.306",a,[],
2360,"2016-02-19 17:42:23.360",a,[],
2361,"2016-02-19 17:46:32.440",a,[],
2362,"2016-02-19 17:50:41.506",up,[],
2363,"2016-02-19 17:54:50.577",up,[],
2364,"2016-02-19 17:58:59.658",a,[],
2365,"2016-02-19 18:03:08.759",up,[],
2366,"2016-02-19 18:07:17.838",up,[],
2367,"2016-02-19 18:11:26.914",a,[],
2368,"2016-02-19 18:15:35.988",right,[],
2369,"2016-02-19 18:19:45.061",right,[],
2370,"2016-02-19 18:23:54.110",a,"[""58042161""]",
2371,"2016-02-19 18:28:03.192",left,[],
2372,"2016-02-19 18:32:13.373",right,[],
2373,"2016-02-19 18:36:22.614",start,[],
2374,"2016-02-19 18:40:31.990",right,[],
2375,"2016-02-19 18:44:43.938",right,[],
2376,"2016-02-19 18:48:53.043",right,[],
2377,"2016-02-19 18:53:21.363",right,[],
2378,"2016-02-19 18:57:49.363",b,[],
2379,"2016-02-19 19:01:58.461",right,[],
2380,"2016-02-19 19:06:08.617",right,[],
2381,"2016-02-19 19:10:17.711",up,[],
2382,"2016-02-19 19:14:26.778",a,[],
2383,"2016-02-19 19:18:35.877",a,[],
2384,"2016-02-19 19:22:44.969",up,[],
2385,"2016-02-19 19:26:54.042",up,[],
2386,"2016-02-19 19:31:06.511",right,[],
2387,"2016-02-19 19:36:33.132",left,"[""49516247""]",
2388,"2016-02-19 19:42:01.727",down,[],
2389,"2016-02-19 19:46:41.098",a,[],
2390,"2016-02-19 19:51:41.211",down,[],
2391,"2016-02-19 19:56:03.900",down,[],
2392,"2016-02-19 20:00:13.735",left,[],
2393,"2016-02-19 20:04:23.983",left,[],
2394,"2016-02-19 20:08:35.974",a,[],
2395,"2016-02-19 20:13:01.201",left,[],
2396,"2016-02-19 20:18:06.287",left,"[""95986248""]",
2397,"2016-02-19 20:23:10.703",start,"[""58042161""]",
2398,"2016-02-19 20:32:57.718",b,"[""95986248"", ""58042161""]",
2399,"2016-02-19 20:38:57.237",b,[],
2400,"2016-02-19 20:43:21.440",down,[],
2401,"2016-02-19 20:49:40.565",down,[],
2402,"2016-02-19 20:57:30.145",down,[],
2403,"2016-02-19 21:04:59.365",down,[],
2404,"2016-02-19 21:10:06.445",left,[],
2405,"2016-02-19 21:14:16.246",a,[],
2406,"2016-02-19 21:18:26.068",up,[],
2407,"2016-02-19 21:27:07.716",down,[],
2408,"2016-02-19 21:51:33.852",down,"[""54594128"", ""104902554"", ""70605533""]",
2409,"2016-02-19 22:05:51.963",left,[],
2410,"2016-02-19 22:20:28.251",left,[],
2411,"2016-02-19 22:29:27.590",left,[],
2412,"2016-02-19 22:41:46.369",a,"[""93775767""]",
2413,"2016-02-19 22:47:56.506",left,[],
2414,"2016-02-19 22:52:32.452",left,[],
2415,"2016-02-19 22:58:15.751",down,"[""71230677""]",
2416,"2016-02-19 23:06:53.401",down,"[""57161569"", ""231735"", ""93775767"", ""58042161""]",
2417,"2016-02-19 23:13:52.190",b,[],
2418,"2016-02-19 23:18:01.386",left,[],
2419,"2016-02-19 23:22:10.486",left,[],
2420,"2016-02-19 23:26:19.589",left,[],
2421,"2016-02-19 23:30:28.691",left,[],
2422,"2016-02-19 23:34:37.784",left,[],
2423,"2016-02-19 23:38:46.868",left,[],
2424,"2016-02-19 23:42:55.986",down,[],
2425,"2016-02-19 23:47:05.058",left,[],
2426,"2016-02-19 23:51:14.190",up,[],
2427,"2016-02-19 23:55:23.278",up,[],
2428,"2016-02-19 23:59:32.379",a,[],
2429,"2016-02-20 00:03:41.485",up,[],
2430,"2016-02-20 00:07:50.554",left,[],
2431,"2016-02-20 00:11:59.699",a,[],
2432,"2016-02-20 00:16:08.792",a,[],
2433,"2016-02-20 00:20:17.888",a,[],
2434,"2016-02-20 00:24:26.935",a,[],
2435,"2016-02-20 00:28:36.090",a,[],
2436,"2016-02-20 00:32:45.195",up,[],
2437,"2016-02-20 00:36:54.280",a,[],
2438,"2016-02-20 00:41:03.383",a,[],
2439,"2016-02-20 00:45:12.478",down,[],
2440,"2016-02-20 00:49:21.610",down,[],
2441,"2016-02-20 00:53:30.693",down,[],
2442,"2016-02-20 00:57:39.794",down,[],
2443,"2016-02-20 01:01:48.849",down,[],
2444,"2016-02-20 01:05:57.948",down,[],
2445,"2016-02-20 01:10:07.036",down,[],
2446,"2016-02-20 01:14:16.130",down,[],
2447,"2016-02-20 01:18:25.231",a,[],
2448,"2016-02-20 01:22:34.347",down,[],
2449,"2016-02-20 01:26:43.410",up,[],
2450,"2016-02-20 01:30:52.479",down,"[""83281719""]",
2451,"2016-02-20 01:35:01.951",down,[],
2452,"2016-02-20 01:39:11.433",down,[],
2453,"2016-02-20 01:43:20.545",down,[],
2454,"2016-02-20 01:47:29.740",down,[],
2455,"2016-02-20 01:51:38.932",a,[],
2456,"2016-02-20 02:00:15.529",left,[],
2457,"2016-02-20 02:04:24.631",b,[],
2458,"2016-02-20 02:08:33.659",a,[],
2459,"2016-02-20 02:12:42.730",b,[],
2460,"2016-02-20 02:16:51.839",b,"[""25328115""]",
2461,"2016-02-20 02:21:00.931",a,[],
2462,"2016-02-20 02:25:10.079",up,[],
2463,"2016-02-20 02:29:19.129",a,[],
2464,"2016-02-20 02:33:28.551",a,[],
2465,"2016-02-20 02:37:37.979",a,[],
2466,"2016-02-20 02:41:47.045",up,[],
2467,"2016-02-20 02:45:56.094",a,[],
2468,"2016-02-20 02:50:05.180",a,[],
2469,"2016-02-20 02:54:14.241",a,[],
2470,"2016-02-20 02:58:23.311",b,[],
2471,"2016-02-20 03:02:32.381",down,[],
2472,"2016-02-20 03:06:41.483",down,[],
2473,"2016-02-20 03:10:50.583",down,[],
2474,"2016-02-20 03:14:59.682",down,[],
2475,"2016-02-20 03:19:08.783",up,[],
2476,"2016-02-20 03:23:17.832",down,[],
2477,"2016-02-20 03:27:26.966",up,[],
2478,"2016-02-20 03:31:36.034",up,[],
2479,"2016-02-20 03:35:45.066",up,[],
2480,"2016-02-20 03:39:54.144",a,[],
2481,"2016-02-20 03:44:03.215",a,[],
2482,"2016-02-20 03:48:12.695",a,[],
2483,"2016-02-20 03:52:21.734",left,[],
2484,"2016-02-20 03:56:30.796",a,[],
2485,"2016-02-20 04:00:39.873",a,[],
2486,"2016-02-20 04:04:48.935",down,[],
2487,"2016-02-20 04:08:58.116",down,[],
2488,"2016-02-20 04:13:07.197",down,[],
2489,"2016-02-20 04:17:16.285",a,[],
2490,"2016-02-20 04:21:25.345",down,[],
2491,"2016-02-20 04:25:34.438",down,[],
2492,"2016-02-20 04:29:43.536",a,[],
2493,"2016-02-20 04:33:52.567",down,[],
2494,"2016-02-20 04:38:01.636",down,[],
2495,"2016-02-20 04:42:10.697",down,[],
2496,"2016-02-20 04:46:19.787",a,[],
2497,"2016-02-20 04:50:28.869",down,[],
2498,"2016-02-20 04:54:37.918",down,[],
2499,"2016-02-20 04:58:46.999",down,"[""57530216""]",
2500,"2016-02-20 05:02:56.067",down,[],
2501,"2016-02-20 05:07:05.135",down,"[""50712474""]",
2502,"2016-02-20 05:11:14.198",left,[],
2503,"2016-02-20 05:15:23.290",a,[],
2504,"2016-02-20 05:19:32.350",down,[],
2505,"2016-02-20 05:23:41.439",a,[],
2506,"2016-02-20 05:27:50.853",down,[],
2507,"2016-02-20 05:32:00.260",down,[],
2508,"2016-02-20 05:36:09.341",a,[],
2509,"2016-02-20 05:40:18.438",down,[],
2510,"2016-02-20 05:44:27.541",down,[],
2511,"2016-02-20 05:48:36.600",a,[],
2512,"2016-02-20 05:55:32.169",down,[],
2513,"2016-02-20 05:59:41.239",down,[],
2514,"2016-02-20 06:03:50.339",down,[],
2515,"2016-02-20 06:07:59.419",down,[],
2516,"2016-02-20 06:12:08.491",down,[],
2517,"2016-02-20 06:16:17.552",right,[],
2518,"2016-02-20 06:20:26.703",down,[],
2519,"2016-02-20 06:24:35.752",down,[],
2520,"2016-02-20 06:28:44.803",down,[],
2521,"2016-02-20 06:32:53.892",down,[],
2522,"2016-02-20 06:37:02.993",a,"[""82497202""]",
2523,"2016-02-20 06:41:12.105",start,[],
2524,"2016-02-20 06:45:21.191",a,[],
2525,"2016-02-20 06:49:30.252",b,[],
